cell,regime,kind,concentration,floor_regime,contention,contention_ratio,seed,task_workload_hash,scenario_hash,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count,inactive_resources,floor_fraction_by_resource,declaration_source,redraws,reject_reason
dirichlet_0.03__high,dirichlet_0.03,dirichlet,0.03,unit,high,1.9,1945404102,aa3b3ecaa9a4677a,dc855f60d20d42b7,"[[8.839908066759567e-11, 9.97620403295494e-06, 0.0012998127856481076, 0.9986902109219198], [0.00017041674928527562, 1.3543924815678117e-05, 5.710374890833119e-46, 0.999816039325899], [0.995987665062026, 0.004012219686843437, 3.0880274007155433e-16, 1.1525113029176177e-07], [2.9851120465425473e-05, 4.987527034464302e-31, 0.9958615498389854, 0.004108599040549112], [2.5433505885574058e-14, 3.85341808281655e-06, 1.184441298470452e-15, 0.9999961465818905], [0.985247083394607, 3.526846127843356e-08, 0.01475288133693174, 0.0]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 0}]","[1, 1, 1, 1, 1, 2]",0.0,0.0452970369332997,0.7333333333333333,0.17084000337012384,0.1322656593740931,"{""COMPUTE"": 900, ""MEMORY"": 795, ""API_CREDITS"": 369, ""DATASET"": 312}","{""COMPUTE"": 474, ""MEMORY"": 418, ""API_CREDITS"": 194, ""DATASET"": 164}","{""COMPUTE"": 1.8987341772151898, ""MEMORY"": 1.9019138755980862, ""API_CREDITS"": 1.902061855670103, ""DATASET"": 1.9024390243902438}",4,[],"{""COMPUTE"": 0.012658227848101266, ""MEMORY"": 0.014354066985645933, ""API_CREDITS"": 0.030927835051546393, ""DATASET"": 0.03048780487804878}",exact_pending_queue,0,
dirichlet_0.03__moderate,dirichlet_0.03,dirichlet,0.03,unit,moderate,1.3,3614920049,8089a73a1b94136b,6457f25e31c0d35f,"[[0.11469573129665828, 1.3145789011908611e-05, 0.8852910962467251, 2.666760462676409e-08], [1.8971046310361328e-33, 0.00015244763456276645, 0.9998475523654372, 0.0], [0.9999995892023318, 1.0458032120933044e-13, 9.61690394691662e-14, 4.107974674661406e-07], [1.0947923420239663e-20, 8.544972666181442e-17, 0.8868127350477442, 0.11318726495225571], [2.238207362184517e-27, 1.6677130795546743e-12, 0.9998764024733983, 0.00012359752493408744], [1.59268355142407e-10, 0.00030984356005573754, 1.7457299371068856e-20, 0.9996901562806758]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 3}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 1, 1, 2, 1, 1]",0.0,0.07953616691041375,0.65,0.13249036079224757,0.08742480440593649,"{""COMPUTE"": 998, ""MEMORY"": 795, ""API_CREDITS"": 437, ""DATASET"": 152}","{""COMPUTE"": 768, ""MEMORY"": 612, ""API_CREDITS"": 336, ""DATASET"": 117}","{""COMPUTE"": 1.2994791666666667, ""MEMORY"": 1.2990196078431373, ""API_CREDITS"": 1.3005952380952381, ""DATASET"": 1.2991452991452992}",4,[],"{""COMPUTE"": 0.0078125, ""MEMORY"": 0.00980392156862745, ""API_CREDITS"": 0.017857142857142856, ""DATASET"": 0.02564102564102564}",exact_pending_queue,0,
dirichlet_0.03__high,dirichlet_0.03,dirichlet,0.03,unit,high,1.9,3614920049,8089a73a1b94136b,14a14dd52991ca5e,"[[0.11469573129665828, 1.3145789011908611e-05, 0.8852910962467251, 2.666760462676409e-08], [1.8971046310361328e-33, 0.00015244763456276645, 0.9998475523654372, 0.0], [0.9999995892023318, 1.0458032120933044e-13, 9.61690394691662e-14, 4.107974674661406e-07], [1.0947923420239663e-20, 8.544972666181442e-17, 0.8868127350477442, 0.11318726495225571], [2.238207362184517e-27, 1.6677130795546743e-12, 0.9998764024733983, 0.00012359752493408744], [1.59268355142407e-10, 0.00030984356005573754, 1.7457299371068856e-20, 0.9996901562806758]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 5, ""monitoring"": 3}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 1, 1, 2, 1, 1]",0.0,0.07953616691041375,0.65,0.13249036079224757,0.08742480440593649,"{""COMPUTE"": 998, ""MEMORY"": 795, ""API_CREDITS"": 437, ""DATASET"": 152}","{""COMPUTE"": 525, ""MEMORY"": 418, ""API_CREDITS"": 230, ""DATASET"": 80}","{""COMPUTE"": 1.900952380952381, ""MEMORY"": 1.9019138755980862, ""API_CREDITS"": 1.9, ""DATASET"": 1.9}",4,[],"{""COMPUTE"": 0.011428571428571429, ""MEMORY"": 0.014354066985645933, ""API_CREDITS"": 0.02608695652173913, ""DATASET"": 0.0375}",exact_pending_queue,0,
dirichlet_0.03__moderate,dirichlet_0.03,dirichlet,0.03,unit,moderate,1.3,3290591197,41d286c8ae73ba79,24cbed5848e82d26,"[[9.622716531867127e-25, 4.880091624852845e-18, 1.8038702749410035e-05, 0.9999819612972506], [3.482673946831598e-23, 0.6572500114013187, 0.34274982116095426, 1.6743772705973272e-07], [0.12818072645858808, 1.6539686470628262e-25, 6.913200429683396e-17, 0.8718192735414118], [1.7037317111274877e-17, 0.27833420574630136, 1.3343057103152492e-08, 0.7216657809106415], [0.0015893690971379424, 1.98641659396331e-14, 4.810376574057028e-07, 0.9984101498651848], [1.655463869764241e-32, 5.5579682358496365e-15, 1.893964762522137e-05, 0.9999810603523692]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 2, 1, 2, 1, 1]",0.0,0.1352130207431888,0.38333333333333336,0.12192056309703368,0.08798391151332328,"{""COMPUTE"": 428, ""MEMORY"": 438, ""API_CREDITS"": 106, ""DATASET"": 304}","{""COMPUTE"": 329, ""MEMORY"": 337, ""API_CREDITS"": 82, ""DATASET"": 234}","{""COMPUTE"": 1.3009118541033435, ""MEMORY"": 1.2997032640949555, ""API_CREDITS"": 1.2926829268292683, ""DATASET"": 1.2991452991452992}",4,[],"{""COMPUTE"": 0.0182370820668693, ""MEMORY"": 0.017804154302670624, ""API_CREDITS"": 0.07317073170731707, ""DATASET"": 0.021367521367521368}",exact_pending_queue,0,
dirichlet_0.03__high,dirichlet_0.03,dirichlet,0.03,unit,high,1.9,3290591197,41d286c8ae73ba79,d49cf9c407c26cee,"[[9.622716531867127e-25, 4.880091624852845e-18, 1.8038702749410035e-05, 0.9999819612972506], [3.482673946831598e-23, 0.6572500114013187, 0.34274982116095426, 1.6743772705973272e-07], [0.12818072645858808, 1.6539686470628262e-25, 6.913200429683396e-17, 0.8718192735414118], [1.7037317111274877e-17, 0.27833420574630136, 1.3343057103152492e-08, 0.7216657809106415], [0.0015893690971379424, 1.98641659396331e-14, 4.810376574057028e-07, 0.9984101498651848], [1.655463869764241e-32, 5.5579682358496365e-15, 1.893964762522137e-05, 0.9999810603523692]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 2, 1, 2, 1, 1]",0.0,0.1352130207431888,0.38333333333333336,0.12192056309703368,0.08798391151332328,"{""COMPUTE"": 428, ""MEMORY"": 438, ""API_CREDITS"": 106, ""DATASET"": 304}","{""COMPUTE"": 225, ""MEMORY"": 231, ""API_CREDITS"": 56, ""DATASET"": 160}","{""COMPUTE"": 1.9022222222222223, ""MEMORY"": 1.896103896103896, ""API_CREDITS"": 1.8928571428571428, ""DATASET"": 1.9}",4,[],"{""COMPUTE"": 0.02666666666666667, ""MEMORY"": 0.025974025974025976, ""API_CREDITS"": 0.10714285714285714, ""DATASET"": 0.03125}",exact_pending_queue,0,
dirichlet_0.03__moderate,dirichlet_0.03,dirichlet,0.03,unit,moderate,1.3,2820818095,f437a7ba961ee9bb,eb812593c9f34799,"[[1.5991086990590814e-35, 2.384109950299714e-05, 0.9999256252910651, 5.053360943191161e-05], [0.41782804532399925, 0.5607090026878523, 0.02146295198625046, 1.897938748479463e-12], [6.11826117508768e-33, 0.9990683003823032, 1.6813083284527952e-21, 0.0009316996176967907], [3.0365721032886273e-06, 0.9999785384583249, 1.805892505639682e-05, 3.660445154254477e-07], [9.792714802857268e-24, 1.2027148547418357e-15, 0.9999994009510298, 5.990489689855486e-07], [0.9998998832049418, 1.4444500147709093e-17, 1.9029661188935162e-17, 0.00010011679505813592]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 2, 1, 1, 1, 1]",0.0,0.0676065103715944,0.75,0.0528030303030303,0.037699915824915796,"{""COMPUTE"": 912, ""MEMORY"": 722, ""API_CREDITS"": 462, ""DATASET"": 80}","{""COMPUTE"": 702, ""MEMORY"": 555, ""API_CREDITS"": 355, ""DATASET"": 62}","{""COMPUTE"": 1.2991452991452992, ""MEMORY"": 1.300900900900901, ""API_CREDITS"": 1.3014084507042254, ""DATASET"": 1.2903225806451613}",4,[],"{""COMPUTE"": 0.008547008547008548, ""MEMORY"": 0.010810810810810811, ""API_CREDITS"": 0.016901408450704224, ""DATASET"": 0.03225806451612903}",exact_pending_queue,0,
dirichlet_0.03__high,dirichlet_0.03,dirichlet,0.03,unit,high,1.9,2820818095,f437a7ba961ee9bb,0878caedbb3e961c,"[[1.5991086990590814e-35, 2.384109950299714e-05, 0.9999256252910651, 5.053360943191161e-05], [0.41782804532399925, 0.5607090026878523, 0.02146295198625046, 1.897938748479463e-12], [6.11826117508768e-33, 0.9990683003823032, 1.6813083284527952e-21, 0.0009316996176967907], [3.0365721032886273e-06, 0.9999785384583249, 1.805892505639682e-05, 3.660445154254477e-07], [9.792714802857268e-24, 1.2027148547418357e-15, 0.9999994009510298, 5.990489689855486e-07], [0.9998998832049418, 1.4444500147709093e-17, 1.9029661188935162e-17, 0.00010011679505813592]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 2, 1, 1, 1, 1]",0.0,0.0676065103715944,0.75,0.0528030303030303,0.037699915824915796,"{""COMPUTE"": 912, ""MEMORY"": 722, ""API_CREDITS"": 462, ""DATASET"": 80}","{""COMPUTE"": 480, ""MEMORY"": 380, ""API_CREDITS"": 243, ""DATASET"": 42}","{""COMPUTE"": 1.9, ""MEMORY"": 1.9, ""API_CREDITS"": 1.9012345679012346, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.0125, ""MEMORY"": 0.015789473684210527, ""API_CREDITS"": 0.024691358024691357, ""DATASET"": 0.047619047619047616}",exact_pending_queue,0,
dirichlet_0.03__moderate,dirichlet_0.03,dirichlet,0.03,unit,moderate,1.3,2754795732,087b0a85335d82db,47866e3adc5f2c92,"[[0.06519903712485818, 1.4521845016044949e-28, 0.051781158585650564, 0.8830198042894912], [0.9967575324636893, 0.0027446884148532484, 0.0004977791214574943, 1.823731278005322e-18], [6.189732962849528e-29, 0.00035522339016866246, 5.082324966070419e-19, 0.9996447766098313], [0.042149146583971855, 3.905880613584692e-05, 1.0450052006765775e-14, 0.9578117946098819], [2.0130116290855905e-34, 1.2100902213048887e-52, 1.0, 0.0], [1.870501161152722e-07, 0.9999998124951384, 4.5474560049169394e-10, 0.0]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 1, 1, 1, 1]",0.0,0.0,0.8,0.18978243978243975,0.14573620823620823,"{""COMPUTE"": 720, ""MEMORY"": 640, ""API_CREDITS"": 288, ""DATASET"": 256}","{""COMPUTE"": 554, ""MEMORY"": 492, ""API_CREDITS"": 222, ""DATASET"": 197}","{""COMPUTE"": 1.2996389891696751, ""MEMORY"": 1.3008130081300813, ""API_CREDITS"": 1.2972972972972974, ""DATASET"": 1.299492385786802}",4,[],"{""COMPUTE"": 0.010830324909747292, ""MEMORY"": 0.012195121951219513, ""API_CREDITS"": 0.02702702702702703, ""DATASET"": 0.02030456852791878}",exact_pending_queue,0,
dirichlet_0.03__high,dirichlet_0.03,dirichlet,0.03,unit,high,1.9,2754795732,087b0a85335d82db,21b204053b8a70dd,"[[0.06519903712485818, 1.4521845016044949e-28, 0.051781158585650564, 0.8830198042894912], [0.9967575324636893, 0.0027446884148532484, 0.0004977791214574943, 1.823731278005322e-18], [6.189732962849528e-29, 0.00035522339016866246, 5.082324966070419e-19, 0.9996447766098313], [0.042149146583971855, 3.905880613584692e-05, 1.0450052006765775e-14, 0.9578117946098819], [2.0130116290855905e-34, 1.2100902213048887e-52, 1.0, 0.0], [1.870501161152722e-07, 0.9999998124951384, 4.5474560049169394e-10, 0.0]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 1, 1, 1, 1]",0.0,0.0,0.8,0.18978243978243975,0.14573620823620823,"{""COMPUTE"": 720, ""MEMORY"": 640, ""API_CREDITS"": 288, ""DATASET"": 256}","{""COMPUTE"": 379, ""MEMORY"": 337, ""API_CREDITS"": 152, ""DATASET"": 135}","{""COMPUTE"": 1.8997361477572559, ""MEMORY"": 1.8991097922848665, ""API_CREDITS"": 1.894736842105263, ""DATASET"": 1.8962962962962964}",4,[],"{""COMPUTE"": 0.0158311345646438, ""MEMORY"": 0.017804154302670624, ""API_CREDITS"": 0.039473684210526314, ""DATASET"": 0.02962962962962963}",exact_pending_queue,0,
dirichlet_0.03__moderate,dirichlet_0.03,dirichlet,0.03,unit,moderate,1.3,3906069528,7211e8769b797300,1bca0a2d3725170b,"[[7.085600201794287e-08, 0.007763891927689312, 0.9922359311943426, 1.0602196597516684e-07], [1.7249045506165462e-32, 0.9999999972873898, 2.712610247508668e-09, 2.6328632416527892e-20], [1.4575210705613992e-11, 0.9294575349159298, 0.001571135180731085, 0.06897132988876394], [0.0009293685286513973, 0.005650339512157857, 0.9934194344737233, 8.574854674095055e-07], [0.9997248632681889, 2.1850275317138593e-39, 8.515838298847831e-08, 0.0002750515734281324], [9.042998878002419e-20, 0.9999999985750595, 1.4249286053689414e-09, 1.189355966489506e-14]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 1, 1, 1, 1]",0.0,0.0,0.7333333333333333,0.04696969696969697,0.03577441077441078,"{""COMPUTE"": 864, ""MEMORY"": 680, ""API_CREDITS"": 440, ""DATASET"": 64}","{""COMPUTE"": 665, ""MEMORY"": 523, ""API_CREDITS"": 338, ""DATASET"": 49}","{""COMPUTE"": 1.299248120300752, ""MEMORY"": 1.3001912045889101, ""API_CREDITS"": 1.301775147928994, ""DATASET"": 1.3061224489795917}",4,[],"{""COMPUTE"": 0.009022556390977444, ""MEMORY"": 0.011472275334608031, ""API_CREDITS"": 0.01775147928994083, ""DATASET"": 0.02040816326530612}",exact_pending_queue,0,
dirichlet_0.03__high,dirichlet_0.03,dirichlet,0.03,unit,high,1.9,3906069528,7211e8769b797300,e2193f1680334733,"[[7.085600201794287e-08, 0.007763891927689312, 0.9922359311943426, 1.0602196597516684e-07], [1.7249045506165462e-32, 0.9999999972873898, 2.712610247508668e-09, 2.6328632416527892e-20], [1.4575210705613992e-11, 0.9294575349159298, 0.001571135180731085, 0.06897132988876394], [0.0009293685286513973, 0.005650339512157857, 0.9934194344737233, 8.574854674095055e-07], [0.9997248632681889, 2.1850275317138593e-39, 8.515838298847831e-08, 0.0002750515734281324], [9.042998878002419e-20, 0.9999999985750595, 1.4249286053689414e-09, 1.189355966489506e-14]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 1, 1, 1, 1, 1]",0.0,0.0,0.7333333333333333,0.04696969696969697,0.03577441077441078,"{""COMPUTE"": 864, ""MEMORY"": 680, ""API_CREDITS"": 440, ""DATASET"": 64}","{""COMPUTE"": 455, ""MEMORY"": 358, ""API_CREDITS"": 232, ""DATASET"": 34}","{""COMPUTE"": 1.8989010989010988, ""MEMORY"": 1.899441340782123, ""API_CREDITS"": 1.896551724137931, ""DATASET"": 1.8823529411764706}",4,[],"{""COMPUTE"": 0.013186813186813187, ""MEMORY"": 0.01675977653631285, ""API_CREDITS"": 0.02586206896551724, ""DATASET"": 0.029411764705882353}",exact_pending_queue,0,
dirichlet_0.03__moderate,dirichlet_0.03,dirichlet,0.03,unit,moderate,1.3,67169869,d2081b51cb442f08,8f266d58ef665291,"[[2.5985654436469444e-07, 2.384091097556595e-05, 1.2442759873046262e-14, 0.9999758992324677], [0.9993373556960496, 9.917690886465684e-75, 0.0006626443035896469, 3.6070800540505625e-13], [1.103101571536283e-24, 0.9999956251892879, 4.374810712137744e-06, 0.0], [0.9698281608774901, 9.861623904136524e-12, 1.456738613550121e-07, 0.030171693438786888], [1.4957378464042738e-09, 0.9999999985042407, 2.1427304343215892e-14, 0.0], [5.641386728848712e-12, 5.352995233362614e-05, 2.87803468967286e-17, 0.9999464700420251]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 1, 1, 1, 1, 1]",0.0,0.0,0.8,0.17195027195027193,0.12308987308987308,"{""COMPUTE"": 832, ""MEMORY"": 736, ""API_CREDITS"": 384, ""DATASET"": 256}","{""COMPUTE"": 640, ""MEMORY"": 566, ""API_CREDITS"": 295, ""DATASET"": 197}","{""COMPUTE"": 1.3, ""MEMORY"": 1.3003533568904593, ""API_CREDITS"": 1.3016949152542372, ""DATASET"": 1.299492385786802}",4,[],"{""COMPUTE"": 0.009375, ""MEMORY"": 0.01060070671378092, ""API_CREDITS"": 0.020338983050847456, ""DATASET"": 0.02030456852791878}",exact_pending_queue,0,
dirichlet_0.03__high,dirichlet_0.03,dirichlet,0.03,unit,high,1.9,67169869,d2081b51cb442f08,4ece920d16d3624b,"[[2.5985654436469444e-07, 2.384091097556595e-05, 1.2442759873046262e-14, 0.9999758992324677], [0.9993373556960496, 9.917690886465684e-75, 0.0006626443035896469, 3.6070800540505625e-13], [1.103101571536283e-24, 0.9999956251892879, 4.374810712137744e-06, 0.0], [0.9698281608774901, 9.861623904136524e-12, 1.456738613550121e-07, 0.030171693438786888], [1.4957378464042738e-09, 0.9999999985042407, 2.1427304343215892e-14, 0.0], [5.641386728848712e-12, 5.352995233362614e-05, 2.87803468967286e-17, 0.9999464700420251]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 1, 1, 1, 1, 1]",0.0,0.0,0.8,0.17195027195027193,0.12308987308987308,"{""COMPUTE"": 832, ""MEMORY"": 736, ""API_CREDITS"": 384, ""DATASET"": 256}","{""COMPUTE"": 438, ""MEMORY"": 387, ""API_CREDITS"": 202, ""DATASET"": 135}","{""COMPUTE"": 1.8995433789954337, ""MEMORY"": 1.9018087855297157, ""API_CREDITS"": 1.900990099009901, ""DATASET"": 1.8962962962962964}",4,[],"{""COMPUTE"": 0.0136986301369863, ""MEMORY"": 0.015503875968992248, ""API_CREDITS"": 0.0297029702970297, ""DATASET"": 0.02962962962962963}",exact_pending_queue,0,
